speed_mean,speed_std,direction_mean,direction_std,acceleration_mean,acceleration_std,risk_category,timestamp,anomaly_score,is_outlier
1.2595843098750803,0.251916861975016,5.902288902572438,0.5,999.6700872024448,299.9010261607334,critical_risk,2025-07-15T22:14:27.928399,-0.6486,True
1.0694210050666342,0.2138842010133268,3.3172773376537195,0.5,999.4588832398452,299.8376649719536,critical_risk,2025-07-15T22:15:09.698410,-0.6528,True
1.0694210050666342,0.2138842010133268,3.3172773376537195,0.5,999.4588832398452,299.8376649719536,critical_risk,2025-07-15T22:15:09.738788,-0.6528,True
0.9200833321302055,0.1840166664260411,1.968769982277136,0.5,793.1752863191429,237.95258589574289,critical_risk,2025-07-15T22:15:10.647927,-0.654,True
0.9200833321302055,0.1840166664260411,1.968769982277136,0.5,793.1752863191429,237.95258589574289,critical_risk,2025-07-15T22:15:10.692687,-0.654,True
1.2555008935289018,0.2511001787057804,3.308300255037661,0.5,1120.9829406508052,336.29488219524154,critical_risk,2025-07-15T22:15:11.873192,-0.637,True
1.2555008935289018,0.2511001787057804,3.308300255037661,0.5,1120.9829406508052,336.29488219524154,critical_risk,2025-07-15T22:15:11.903047,-0.637,True
0.6959542532451799,0.139190850649036,5.687053198458796,0.5,599.9605631423964,179.98816894271891,critical_risk,2025-07-15T22:15:12.598064,-0.6581,True
0.6959542532451799,0.139190850649036,5.687053198458796,0.5,599.9605631423964,179.98816894271891,critical_risk,2025-07-15T22:15:12.634466,-0.6581,True
1.4760559760199718,0.2952111952039943,3.383748032426225,0.5,1521.7071917731666,456.51215753195,critical_risk,2025-07-15T22:15:13.662405,-0.6042,False
1.4760559760199718,0.2952111952039943,3.383748032426225,0.5,1521.7071917731666,456.51215753195,critical_risk,2025-07-15T22:15:13.702273,-0.6042,False
0.6534923187614484,0.1306984637522897,3.34194044524948,0.5,466.7802276867488,140.03406830602464,critical_risk,2025-07-15T22:15:40.146011,-0.6581,True
0.6534923187614484,0.1306984637522897,3.34194044524948,0.5,466.7802276867488,140.03406830602464,critical_risk,2025-07-15T22:15:40.193363,-0.6581,True
0.2837100372097967,0.0567420074419593,1.252998442559513,0.5,301.8191885210604,90.54575655631812,critical_risk,2025-07-15T22:15:43.213166,-0.654,True
0.2837100372097967,0.0567420074419593,1.252998442559513,0.5,301.8191885210604,90.54575655631812,critical_risk,2025-07-15T22:15:43.251443,-0.654,True
0.5032397425359317,0.1006479485071863,5.10468387345629,0.5,187.7760233343029,56.33280700029086,critical_risk,2025-07-15T22:15:50.169867,-0.6581,True
0.5162937287674024,0.1032587457534804,0.3007009202142202,0.5,266.13078802443425,79.83923640733028,critical_risk,2025-07-15T22:15:54.027201,-0.654,True
0.4126561052659614,0.0825312210531922,0.1903287006757404,0.5,153.40375660444664,46.02112698133399,critical_risk,2025-07-15T22:15:55.118608,-0.654,True
0.6367731797871217,0.1273546359574243,6.092449094133311,0.5,344.2017188038496,103.26051564115488,critical_risk,2025-07-15T22:15:56.498238,-0.6581,True
0.363341955116421,0.0726683910232842,0.417549224827571,0.5,131.64563591174675,39.49369077352402,critical_risk,2025-07-15T22:15:57.772454,-0.654,True
0.3570107599331079,0.0714021519866215,0.4315225319607846,0.5,161.54333028647417,48.46299908594225,critical_risk,2025-07-15T22:15:58.993710,-0.654,True
1.4410733521573018,0.2882146704314604,0.517063811538873,0.5,1162.1559291591143,348.6467787477343,critical_risk,2025-07-15T22:15:59.602977,-0.6212,False
1.4478539958171972,0.2895707991634395,0.4362751089668062,0.5,1832.7265769837936,549.8179730951381,high_risk,2025-07-15T22:16:00.058668,-0.5731,False
1.1920068910524295,0.2384013782104859,0.2375346318956127,0.5,1453.6669403078408,436.1000820923522,critical_risk,2025-07-15T22:16:00.377161,-0.654,True
1.0362121040408063,0.2072424208081612,0.2240645276275737,0.5,1068.2599010729962,320.47797032189885,critical_risk,2025-07-15T22:16:00.894666,-0.654,True
1.1728973967299865,0.2345794793459973,0.2234765799797079,0.5,1076.0526575504464,322.8157972651339,critical_risk,2025-07-15T22:16:01.240534,-0.654,True
0.6412233802624492,0.1282446760524898,0.1862229471917118,0.5,878.3881921403414,263.5164576421024,critical_risk,2025-07-15T22:16:01.486036,-0.654,True
1.350419949144922,0.2700839898289844,0.2563050161727939,0.5,1824.8918231688133,547.4675469506441,high_risk,2025-07-15T22:16:01.786406,-0.5988,False
1.032175612705873,0.2064351225411746,0.2503434839249124,0.5,1413.9391954874973,424.1817586462492,critical_risk,2025-07-15T22:16:02.028321,-0.654,True
1.291603409848712,0.2583206819697424,0.2987953990947575,0.5,2018.1303278886128,605.4390983665838,high_risk,2025-07-15T22:16:02.279066,-0.5953,False
1.1609482575807817,0.2321896515161563,0.3278854646722507,0.5,1568.848996730786,470.65469901923575,critical_risk,2025-07-15T22:16:02.533110,-0.6498,True
1.037535189016136,0.2075070378032272,0.348093262286066,0.5,1280.9076407606617,384.2722922281985,critical_risk,2025-07-15T22:16:02.774169,-0.654,True
1.1389592260532286,0.2277918452106457,0.2826964901947821,0.5,1779.6237907081695,533.8871372124509,critical_risk,2025-07-15T22:16:02.977411,-0.621,False
1.1185886688553477,0.2237177337710695,0.305878842578427,0.5,1177.4617566898394,353.2385270069518,critical_risk,2025-07-15T22:16:03.238345,-0.654,True
1.395494075420264,0.2790988150840528,0.3566201297696143,0.5,2146.9139621850213,644.0741886555064,high_risk,2025-07-15T22:16:03.471588,-0.5868,False
1.451213502329859,0.2902427004659718,1.5638358818657416,0.5,1465.872224575615,439.7616673726845,critical_risk,2025-07-15T22:16:03.760222,-0.6202,False
