hold_mean,hold_std,flight_mean,flight_std,backspace_rate,typing_speed,risk_category,timestamp,anomaly_score
222.0,33.3,206.0,30.9,0.0,11.60541586073501,high_risk,2025-07-17T23:18:17.129634,-0.7205
225.0,33.75,210.0,31.5,0.0,12.33981964878975,high_risk,2025-07-17T23:18:17.388489,-0.7205
198.0,29.7,174.0,26.1,0.0,13.067828251400124,high_risk,2025-07-17T23:18:17.496991,-0.7205
184.0,27.6,144.0,21.6,0.0,13.827008757105546,high_risk,2025-07-17T23:18:17.797575,-0.7205
251.0,37.65,233.0,34.95,0.0,14.474180173388616,high_risk,2025-07-17T23:18:27.523949,-0.7205
9673.0,1450.95,9659.0,1448.85,0.0,8.889276221186108,high_risk,2025-07-17T23:18:27.831586,-0.7205
